id,label,x,y,z,ms,phone,position,floors
0,walking,0.27354429999999996,2.1356048999999997,7.8415833,1511,OnePlus5,hand,1
0,walking,0.19332886,2.1799011000000004,8.174377,1531,OnePlus5,hand,1
0,walking,-0.0077819824,2.2134093999999997,8.26416,1560,OnePlus5,hand,1
0,walking,-0.15621948,2.4193115,8.039093,1578,OnePlus5,hand,1
0,walking,0.07482910000000001,2.7138062,7.7721405,1589,OnePlus5,hand,1
0,walking,0.07720947,3.0429993,7.525542999999999,1607,OnePlus5,hand,1
0,walking,-0.08079529,3.2465057,7.876297,1628,OnePlus5,hand,1
0,walking,-0.22685242,3.306366,8.290497,1647,OnePlus5,hand,1
0,walking,-0.35733032,3.2369385,8.721451,1675,OnePlus5,hand,1
0,walking,-0.6218872,3.5805054,9.432526,1690,OnePlus5,hand,1
0,walking,-0.7475891,3.6523285000000003,10.444077,1706,OnePlus5,hand,1
0,walking,-0.82180786,3.3889617999999997,11.416122,1727,OnePlus5,hand,1
0,walking,-1.0289001,3.2465057,11.553787,1747,OnePlus5,hand,1
0,walking,-1.067215,3.16391,11.188675,1776,OnePlus5,hand,1
0,walking,-1.3832396999999998,3.2896117999999994,10.810394,1791,OnePlus5,hand,1
0,walking,-1.7208252,3.6475372000000004,11.212616,1804,OnePlus5,hand,1
0,walking,-1.2958527,3.89534,11.738144,1823,OnePlus5,hand,1
0,walking,-0.17417908,3.5529633,11.651947,1844,OnePlus5,hand,1
0,walking,0.33699036,2.9795532000000002,11.863831,1864,OnePlus5,hand,1
0,walking,0.05088806,2.436081,12.287613,1891,OnePlus5,hand,1
0,walking,-0.50457764,1.9177246,12.404922500000001,1905,OnePlus5,hand,1
0,walking,-1.2132568000000001,1.7238006999999997,11.6375885,1928,OnePlus5,hand,1
0,walking,-1.1282653999999999,1.8387146,10.046631,1942,OnePlus5,hand,1
0,walking,-0.35014343,1.9273071,8.744186000000001,1961,OnePlus5,hand,1
0,walking,0.31544495,2.0027313,8.180359,1982,OnePlus5,hand,1
0,walking,0.6075286999999999,1.8650513,8.608917,2008,OnePlus5,hand,1
0,walking,0.7056885,1.5023346000000002,9.541458,2022,OnePlus5,hand,1
0,walking,0.42317200000000005,1.2365723,9.6731415,2041,OnePlus5,hand,1
0,walking,-0.29029846,1.2174225,8.780106,2059,OnePlus5,hand,1
0,walking,-0.6913147,1.3945923,7.659622,2078,OnePlus5,hand,1
0,walking,-0.715271,1.6244353999999999,6.9736785999999995,2098,OnePlus5,hand,1
0,walking,-0.4303589,1.8937836,6.773758,2131,OnePlus5,hand,1
0,walking,-0.11073303,2.2074279999999997,6.658844,2138,OnePlus5,hand,1
0,walking,0.06524658,2.5198669999999996,6.7833404999999996,2159,OnePlus5,hand,1
0,walking,0.18136597,2.7760467999999996,7.378296000000001,2177,OnePlus5,hand,1
0,walking,0.6434479000000001,2.9137115000000002,8.335983,2196,OnePlus5,hand,1
0,walking,1.0420837,2.9711761,9.1081085,2232,OnePlus5,hand,1
0,walking,1.1067200000000001,2.9125214,9.425339,2235,OnePlus5,hand,1
0,walking,0.873291,2.966385,9.311615,2257,OnePlus5,hand,1
0,walking,0.57281494,3.081314,9.074585,2276,OnePlus5,hand,1
0,walking,0.45310974,3.3015747,9.054245,2294,OnePlus5,hand,1
0,walking,0.5129547000000001,3.5613556000000006,9.628845,2314,OnePlus5,hand,1
0,walking,0.6949158000000001,3.6535187000000007,10.283661,2346,OnePlus5,hand,1
0,walking,0.9391326999999999,3.511078,10.810394,2354,OnePlus5,hand,1
0,walking,1.1929169,3.1256104,11.193466,2375,OnePlus5,hand,1
0,walking,1.075592,2.7317657000000004,11.003128,2392,OnePlus5,hand,1
0,walking,0.41958618,2.638382,10.345917,2416,OnePlus5,hand,1
0,walking,-0.3477478,2.98555,9.729401,2432,OnePlus5,hand,1
0,walking,-0.09037781,3.211792,9.709061,2451,OnePlus5,hand,1
0,walking,1.0588378999999999,3.0956726000000003,10.029877,2470,OnePlus5,hand,1
0,walking,1.8620911,2.72937,10.526672,2490,OnePlus5,hand,1
0,walking,1.8501282,2.1942596,11.331131,2510,OnePlus5,hand,1
0,walking,1.2288208,1.7034453999999999,11.966782,2530,OnePlus5,hand,1
0,walking,0.33100890000000005,1.5526123,11.702225,2556,OnePlus5,hand,1
0,walking,-0.20051575,1.657959,10.628433,2576,OnePlus5,hand,1
0,walking,-0.15621948,1.8842163,9.531891,2596,OnePlus5,hand,1
0,walking,0.5117645000000001,1.9727936000000001,8.991989,2608,OnePlus5,hand,1
0,walking,1.3760681000000001,1.9703979999999999,8.788483,2632,OnePlus5,hand,1
0,walking,2.087143,1.9536438000000003,8.570618,2647,OnePlus5,hand,1
0,walking,2.161377,1.9081573,8.100143,2667,OnePlus5,hand,1
0,walking,1.4455109,1.8339386000000002,7.6979218,2691,OnePlus5,hand,1
0,walking,0.5584564000000001,1.8219604,7.469284,2714,OnePlus5,hand,1
0,walking,0.028137207,1.8997803,7.271758999999999,2726,OnePlus5,hand,1
0,walking,-0.0688324,2.0194855,7.116134599999999,2747,OnePlus5,hand,1
0,walking,0.12750244,2.3283386000000004,7.465683,2782,OnePlus5,hand,1
0,walking,0.32261658,2.5665588,7.750595,2786,OnePlus5,hand,1
0,walking,0.09158325,2.8957672000000003,8.121704,2809,OnePlus5,hand,1
0,walking,-0.26396179999999997,3.009491,8.338379,2824,OnePlus5,hand,1
0,walking,-0.6075286999999999,3.1447601,8.30246,2844,OnePlus5,hand,1
0,walking,-0.52612305,3.4069214,7.993606599999999,2863,OnePlus5,hand,1
0,walking,0.012573242,3.511078,7.993606599999999,2889,OnePlus5,hand,1
0,walking,0.034118652,3.6331787,8.643631,2905,OnePlus5,hand,1
0,walking,-0.45069885,3.622406,9.316406,2922,OnePlus5,hand,1
0,walking,-0.8361664000000001,3.7313385,9.293655000000001,2942,OnePlus5,hand,1
0,walking,-0.7487793,4.028213500000001,9.009949,2961,OnePlus5,hand,1
0,walking,-0.42077637,4.278412,9.080582000000001,2981,OnePlus5,hand,1
0,walking,-0.16938782,4.362213,9.695892,3014,OnePlus5,hand,1
0,walking,-0.041290283,4.1862335,10.409363,3020,OnePlus5,hand,1
0,walking,0.08320618,3.8450623,10.840317,3042,OnePlus5,hand,1
0,walking,-0.06404114,3.622406,10.774475,3061,OnePlus5,hand,1
0,walking,-0.7056885,3.8235167999999997,10.556595,3079,OnePlus5,hand,1
0,walking,-0.69252014,3.9958953999999998,10.876221000000001,3108,OnePlus5,hand,1
0,walking,0.27354429999999996,3.7361297999999996,11.513092,3125,OnePlus5,hand,1
0,walking,1.6621857,2.859848,12.585693,3142,OnePlus5,hand,1
0,walking,1.9231415,1.7968292000000001,12.817932,3160,OnePlus5,hand,1
0,walking,0.7631531,1.3479156,11.651947,3177,OnePlus5,hand,1
0,walking,-0.5392914000000001,1.4065703999999999,9.721024,3196,OnePlus5,hand,1
0,walking,-1.0384826999999999,1.6148681999999999,8.095367,3227,OnePlus5,hand,1
0,walking,-0.35493470000000005,1.9871674,7.045501700000001,3240,OnePlus5,hand,1
0,walking,0.9618683000000001,2.15596,7.005996700000001,3255,OnePlus5,hand,1
0,walking,1.7256316999999999,2.302002,8.133666999999999,3275,OnePlus5,hand,1
0,walking,1.8501282,2.2205963,9.378662,3294,OnePlus5,hand,1
0,walking,1.2814941,1.8842163,10.076569000000001,3315,OnePlus5,hand,1
0,walking,0.27354429999999996,1.5059204,10.16156,3345,OnePlus5,hand,1
0,walking,-0.6578064,1.329956,9.863480000000001,3354,OnePlus5,hand,1
0,walking,-1.0408783000000001,1.4508667,8.982422,3374,OnePlus5,hand,1
0,walking,-0.83258057,1.7561188,7.979247999999999,3393,OnePlus5,hand,1
0,walking,-0.3764801,2.0865172999999997,7.6033479999999996,3412,OnePlus5,hand,1
0,walking,-0.12269592,2.278061,7.803268400000001,3444,OnePlus5,hand,1
0,walking,-0.12390137,2.2517242000000004,8.308441,3453,OnePlus5,hand,1
0,walking,-0.19812012,2.199051,8.75975,3473,OnePlus5,hand,1
0,walking,-0.18614197,2.2720642000000004,9.323592999999999,3492,OnePlus5,hand,1
0,walking,-0.24360657,2.602478,9.448089999999999,3510,OnePlus5,hand,1
0,walking,0.016159058,2.8694305,8.473647999999999,3529,OnePlus5,hand,1
0,walking,0.41239929999999997,3.294403,7.278946,3560,OnePlus5,hand,1
0,walking,0.49501038,3.7409209999999997,6.9497375,3577,OnePlus5,hand,1
0,walking,0.41719055,4.025818,7.0993805,3590,OnePlus5,hand,1
0,walking,0.28192140000000004,4.108429,7.719467,3608,OnePlus5,hand,1
0,walking,-0.050872803,4.0832825,8.586166,3629,OnePlus5,hand,1
0,walking,-0.2460022,4.047378500000001,9.287674,3660,OnePlus5,hand,1
0,walking,-0.059249878,4.073715,10.282471000000001,3679,OnePlus5,hand,1
0,walking,0.41360474,3.8271027,11.090515,3687,OnePlus5,hand,1
0,walking,0.59436035,3.4787445,11.44725,3710,OnePlus5,hand,1
0,walking,0.22445679,3.1878509999999998,11.481964,3726,OnePlus5,hand,1
0,walking,-0.5512543000000001,3.132782,11.05101,3746,OnePlus5,hand,1
0,walking,-0.7846985,3.0346222000000003,10.512314,3775,OnePlus5,hand,1
0,walking,-0.39204407,3.017868,10.294433999999999,3794,OnePlus5,hand,1
0,walking,-0.11192322,3.2321472,10.5937195,3806,OnePlus5,hand,1
0,walking,0.418396,3.258484,11.13002,3824,OnePlus5,hand,1
0,walking,1.6310577,2.9795532000000002,11.183883999999999,3843,OnePlus5,hand,1
0,walking,2.4690247000000003,2.4863586,10.691879,3863,OnePlus5,hand,1
0,walking,2.0236970000000003,2.1978455,9.863480000000001,3891,OnePlus5,hand,1
0,walking,0.8720856,2.1655273,8.861511,3908,OnePlus5,hand,1
0,walking,0.17417908,2.0793456999999997,7.9253693,3926,OnePlus5,hand,1
0,walking,0.40641785,2.2768555,7.251403999999999,3942,OnePlus5,hand,1
0,walking,1.3976135,2.4683990000000002,7.0203705,3961,OnePlus5,hand,1
0,walking,2.0967255000000002,2.547409,7.304077,3981,OnePlus5,hand,1
0,walking,2.0895386,2.4540252999999996,7.878692599999999,4010,OnePlus5,hand,1
0,walking,1.664566,2.2205963,8.318024000000001,4021,OnePlus5,hand,1
0,walking,1.0720062,1.9931488000000002,8.459274,4039,OnePlus5,hand,1
0,walking,0.45550537,1.9129486,8.331192,4059,OnePlus5,hand,1
0,walking,0.09037781,1.958435,7.9493103000000005,4079,OnePlus5,hand,1
0,walking,0.15502929999999998,2.1858826000000002,7.508789,4099,OnePlus5,hand,1
0,walking,0.3824768,2.5306396,7.2657776,4126,OnePlus5,hand,1
0,walking,0.64463806,2.709015,7.3363952999999995,4140,OnePlus5,hand,1
0,walking,0.7691345,2.7844238,7.621307400000001,4157,OnePlus5,hand,1
0,walking,0.5524597,2.9304810000000003,8.063034,4176,OnePlus5,hand,1
0,walking,0.43754578,2.9532166,8.312042,4197,OnePlus5,hand,1
0,walking,0.47106934,3.0561675999999998,8.604125999999999,4226,OnePlus5,hand,1
0,walking,0.5273285,3.3674163999999998,8.756165,4240,OnePlus5,hand,1
0,walking,0.5273285,3.6008606,8.435333,4255,OnePlus5,hand,1
0,walking,0.35853577,4.0354004,8.268936,4275,OnePlus5,hand,1
0,walking,0.5273285,4.374176,8.6987,4296,OnePlus5,hand,1
0,walking,0.93792725,4.563324,9.66716,4314,OnePlus5,hand,1
0,walking,1.1713715,4.5345917,10.717010499999999,4334,OnePlus5,hand,1
0,walking,0.89364624,4.3717804000000005,12.042206,4356,OnePlus5,hand,1
0,walking,0.21249389999999999,4.0162506,12.790389999999999,4373,OnePlus5,hand,1
0,walking,-0.59555054,3.8809814,12.683853,4393,OnePlus5,hand,1
0,walking,-0.7188568000000001,3.7564697,12.39415,4413,OnePlus5,hand,1
0,walking,-0.3082428,3.550583,12.269653,4443,OnePlus5,hand,1
0,walking,0.008987427,3.1423645000000002,12.361832000000001,4460,OnePlus5,hand,1
0,walking,-0.09996033,2.5126953,12.199019999999999,4470,OnePlus5,hand,1
0,walking,-0.5428772,2.1691284,11.253311,4490,OnePlus5,hand,1
0,walking,-0.86968994,2.0518036,10.367462,4510,OnePlus5,hand,1
0,walking,-1.0743866000000002,1.8722381999999997,9.820389,4530,OnePlus5,hand,1
0,walking,-1.2862854,1.7561188,9.473221,4550,OnePlus5,hand,1
0,walking,-1.2156525,1.7668915,9.1548,4570,OnePlus5,hand,1
0,walking,-1.012146,1.7980194,8.800461,4588,OnePlus5,hand,1
0,walking,-0.77511597,1.800415,8.367111,4609,OnePlus5,hand,1
0,walking,-0.5129547000000001,1.7788696,8.193527,4628,OnePlus5,hand,1
0,walking,-0.025726317999999998,1.5813446000000002,8.333588,4647,OnePlus5,hand,1
0,walking,0.3429718,1.361084,8.738205,4676,OnePlus5,hand,1
0,walking,0.16819763,1.290451,8.848343,4691,OnePlus5,hand,1
0,walking,-0.1083374,1.2713013000000002,8.183945,4706,OnePlus5,hand,1
0,walking,-0.24839783,1.4496613,7.191559,4725,OnePlus5,hand,1
0,walking,-0.24479675,1.6771088,6.912628,4745,OnePlus5,hand,1
0,walking,0.031723022000000003,1.8686523000000002,7.098175,4773,OnePlus5,hand,1
0,walking,0.26635742,1.9835663000000001,7.335205,4791,OnePlus5,hand,1
0,walking,0.27713013,2.1116638,7.441742,4803,OnePlus5,hand,1
0,walking,0.13706970000000002,2.2146149,7.681167599999999,4823,OnePlus5,hand,1
0,walking,0.04849243,2.3283386000000004,8.065430000000001,4843,OnePlus5,hand,1
0,walking,0.1945343,2.586914,8.435333,4863,OnePlus5,hand,1
0,walking,0.69851685,2.8538666,8.696304,4889,OnePlus5,hand,1
0,walking,1.0049744,3.1028595,8.941711,4903,OnePlus5,hand,1
0,walking,0.92596436,3.2920074,9.287674,4922,OnePlus5,hand,1
0,walking,0.6147156,3.416504,9.621674,4942,OnePlus5,hand,1
0,walking,0.30825806,3.574524,10.050232000000001,4961,OnePlus5,hand,1
0,walking,0.56085205,3.6188050000000005,10.2860565,4980,OnePlus5,hand,1
0,walking,1.0851746000000002,3.5805054,10.456039,5007,OnePlus5,hand,1
0,walking,1.170166,3.3650208,10.664337,5021,OnePlus5,hand,1
0,walking,0.42796326,3.1950377999999997,10.760117,5040,OnePlus5,hand,1
0,walking,-0.50816345,3.3015747,10.772079,5060,OnePlus5,hand,1
0,walking,-0.24121094,3.1519470000000003,10.817566000000001,5080,OnePlus5,hand,1
0,walking,0.55485535,2.9759674,11.042618,5109,OnePlus5,hand,1
0,walking,1.0337067,2.641983,12.070938,5126,OnePlus5,hand,1
0,walking,1.0875702,2.0290527,13.232117,5138,OnePlus5,hand,1
0,walking,0.9977875,1.4340973,13.444015499999999,5157,OnePlus5,hand,1
0,walking,0.6973114,1.2353821000000003,12.505478,5177,OnePlus5,hand,1
0,walking,0.42556763,1.2653046000000001,10.800811999999999,5197,OnePlus5,hand,1
0,walking,0.49859620000000004,1.5167084,9.13205,5227,OnePlus5,hand,1
0,walking,0.8912505999999999,1.8183745999999998,8.2222595,5241,OnePlus5,hand,1
0,walking,1.5831757,2.025467,7.7757416,5255,OnePlus5,hand,1
0,walking,2.3157959999999997,2.0111084,7.835586500000001,5276,OnePlus5,hand,1
0,walking,2.6330261000000004,1.8447113000000002,8.165985000000001,5295,OnePlus5,hand,1
0,walking,2.2332,1.5861359,8.070221,5324,OnePlus5,hand,1
0,walking,1.1737671,1.4065703999999999,7.7877045,5339,OnePlus5,hand,1
0,walking,0.0796051,1.3993835,7.6536255,5353,OnePlus5,hand,1
0,walking,-0.38127136,1.4269257,7.320831299999999,5373,OnePlus5,hand,1
0,walking,-0.36810303,1.642395,7.0048065,5393,OnePlus5,hand,1
0,walking,-0.08558655,1.8590698,6.859955,5413,OnePlus5,hand,1
0,walking,0.09637451,2.0362396,6.8060913,5441,OnePlus5,hand,1
0,walking,-0.16101074,2.1583405,7.003601,5457,OnePlus5,hand,1
0,walking,-0.5967560000000001,2.2062378,7.541107000000001,5471,OnePlus5,hand,1
0,walking,-0.78230286,2.2912292,8.024734500000001,5492,OnePlus5,hand,1
0,walking,-0.5285187,2.5641632000000003,8.314438,5510,OnePlus5,hand,1
0,walking,-0.031723022000000003,2.9807587000000004,8.443726,5531,OnePlus5,hand,1
0,walking,0.32740784,3.4105072,8.584976,5557,OnePlus5,hand,1
0,walking,0.17778015,3.7181702000000003,8.673569,5574,OnePlus5,hand,1
0,walking,-0.12150574,3.927658,8.87468,5594,OnePlus5,hand,1
0,walking,-0.20410156,4.094055,9.25415,5608,OnePlus5,hand,1
0,walking,-0.07122803,4.135956,10.0095215,5627,OnePlus5,hand,1
0,walking,-0.059249878,4.0749054,10.737366,5647,OnePlus5,hand,1
0,walking,-0.28071594,3.9025269000000002,11.261688000000001,5675,OnePlus5,hand,1
0,walking,-0.4806366,3.5733184999999996,11.655548,5692,OnePlus5,hand,1
0,walking,-0.68414307,3.4476318,11.508301,5707,OnePlus5,hand,1
0,walking,-0.8277893,3.511078,11.188675,5725,OnePlus5,hand,1
0,walking,-0.43154907,3.2477112,11.255707000000001,5746,OnePlus5,hand,1
0,walking,0.26156616,2.638382,11.56456,5774,OnePlus5,hand,1
0,walking,0.5919647,2.0003357,11.959610000000001,5791,OnePlus5,hand,1
0,walking,0.34776306,1.4748077,11.878204,5808,OnePlus5,hand,1
0,walking,-0.13825989,1.2126312,11.200638,5825,OnePlus5,hand,1
0,walking,-0.48661804,1.2641143999999997,10.136414,5843,OnePlus5,hand,1
0,walking,-0.65541077,1.484375,9.145218,5863,OnePlus5,hand,1
0,walking,-0.40402222,1.7046508999999999,8.735809,5893,OnePlus5,hand,1
0,walking,0.27833557,1.8542786,8.498778999999999,5907,OnePlus5,hand,1
0,walking,0.7188568000000001,1.9763947,8.189926,5923,OnePlus5,hand,1
0,walking,1.1222839,1.8506927,8.583786,5942,OnePlus5,hand,1
0,walking,1.9506835999999999,1.5741577,9.452881,5961,OnePlus5,hand,1
0,walking,2.269104,1.3945923,10.416534,5980,OnePlus5,hand,1
0,walking,2.0488433999999995,0.87506104,10.887008999999999,6005,OnePlus5,hand,1
0,walking,1.42276,0.6871033000000001,10.061005,6019,OnePlus5,hand,1
0,walking,0.64105225,0.90856934,8.875869999999999,6039,OnePlus5,hand,1
0,walking,0.11073303,1.2006683,7.994812,6059,OnePlus5,hand,1
0,walking,0.19332886,1.6076813,7.656021000000001,6079,OnePlus5,hand,1
0,walking,0.754776,1.9716034,7.905029300000001,6107,OnePlus5,hand,1
0,walking,1.1198883,2.2601013,8.413788,6121,OnePlus5,hand,1
0,walking,1.1366577,2.5952911,8.839966,6137,OnePlus5,hand,1
0,walking,1.0791931000000001,2.5533905,8.799255,6158,OnePlus5,hand,1
0,walking,0.8062439,2.310379,8.91658,6179,OnePlus5,hand,1
0,walking,0.38008118,2.1116638,9.237396,6198,OnePlus5,hand,1
0,walking,0.07362366,2.0685577,9.330765,6218,OnePlus5,hand,1
0,walking,0.18255615,2.0589904999999997,9.358307,6236,OnePlus5,hand,1
0,walking,0.26156616,2.3834076,9.050644,6256,OnePlus5,hand,1
0,walking,0.44592285,2.7389374,8.507172,6275,OnePlus5,hand,1
0,walking,0.5165558,2.7832336,8.7789,6295,OnePlus5,hand,1
0,walking,0.5955658,2.6766967999999998,9.183533,6323,OnePlus5,hand,1
0,walking,0.6135254,2.444458,9.718628,6337,OnePlus5,hand,1
0,walking,0.6386566,2.0673676,10.8905945,6353,OnePlus5,hand,1
0,walking,0.80744934,2.0230713,11.437667999999999,6374,OnePlus5,hand,1
0,walking,0.9032135,2.0290527,10.222610000000001,6393,OnePlus5,hand,1
0,walking,0.68174744,1.9811706999999998,9.443298,6419,OnePlus5,hand,1
0,walking,0.2519989,2.270874,10.670334,6440,OnePlus5,hand,1
0,walking,0.8697052,1.4113617,11.908127,6454,OnePlus5,hand,1
0,walking,1.5783844,0.33755493,13.618789999999999,6474,OnePlus5,hand,1
0,walking,1.125885,0.12208557,13.4045105,6491,OnePlus5,hand,1
0,walking,0.16221619,0.55303955,10.979172,6510,OnePlus5,hand,1
0,walking,-0.28190613,0.9923706,8.871078500000001,6533,OnePlus5,hand,1
1,other,-0.15382385,-0.10177612,9.698288,31,OnePlus5,hand,1
1,other,-0.15740967,-0.08621216,9.677933,51,OnePlus5,hand,1
1,other,-0.18495178,-0.044311523,9.663559,70,OnePlus5,hand,1
1,other,-0.19812012,-0.053894042999999996,9.682724,88,OnePlus5,hand,1
1,other,-0.18495178,-0.06347656,9.68512,108,OnePlus5,hand,1
1,other,-0.16699219,-0.06945801,9.6875,127,OnePlus5,hand,1
1,other,-0.15501404,-0.07424927,9.6875,147,OnePlus5,hand,1
1,other,-0.16818237,-0.08860779,9.699478,168,OnePlus5,hand,1
1,other,-0.1885376,-0.09100342,9.683914,190,OnePlus5,hand,1
1,other,-0.19093323,-0.08381653,9.700667999999999,207,OnePlus5,hand,1
1,other,-0.17776489999999998,-0.08381653,9.68512,225,OnePlus5,hand,1
1,other,-0.15501404,-0.06945801,9.692291,244,OnePlus5,hand,1
1,other,-0.16459656,-0.06706238,9.701874,265,OnePlus5,hand,1
1,other,-0.16459656,-0.051498413,9.704269,294,OnePlus5,hand,1
1,other,-0.18255615,-0.046707153,9.677933,307,OnePlus5,hand,1
1,other,-0.18255615,-0.06826782,9.681519,325,OnePlus5,hand,1
1,other,-0.16340637,-0.07543945,9.699478,343,OnePlus5,hand,1
1,other,-0.15382385,-0.08262634,9.680328,364,OnePlus5,hand,1
1,other,-0.16459656,-0.09698486,9.6970825,393,OnePlus5,hand,1
1,other,-0.18974304,-0.06826782,9.689896000000001,405,OnePlus5,hand,1
1,other,-0.18495178,-0.052703857,9.6731415,424,OnePlus5,hand,1
1,other,-0.17776489999999998,-0.058685303,9.68631,441,OnePlus5,hand,1
1,other,-0.170578,-0.07304382,9.699478,460,OnePlus5,hand,1
1,other,-0.1765747,-0.06227112,9.6875,480,OnePlus5,hand,1
